id,bathroom,locality,property_size,rent_amount,type_bhk
16712,2,Boduppal,1050,10500,2
16718,2,Uppal,900,12500,2
16720,1,New Nallakunta,400,7500,1
16726,2,Miyapur ,1000,8000,2
16734,2,Pragathi Nagar,1130,12500,2
16738,2,Bachupally,1000,12000,2
16739,2,Pragathi Nagar,1085,12000,2
16741,3,Chanda Nagar,1625,14000,3
16745,2,Kukatpally,950,11000,2
16748,2,Jubilee Hills,1150,15000,2
16753,2,Kukatpally,1050,15000,2
16754,2,Attapur,1438,27000,3
16757,1,Banjara Hills,800,12000,2
16760,2,Toli Chowki,900,14000,2
16763,2,Nizampet,1100,10000,2
16764,2,Miyapur,1220,19000,2
16765,2,Miyapur,1500,18000,3
16768,2,Kukatpally,1200,18000,3
16778,2,Himayath Nagar,1000,18000,2
16779,2,Himayath Nagar,1000,18000,2
16781,2,Malkajgiri,1140,9500,2
16785,3,Madinaguda,1500,16000,3
16786,3,Hitec City,1485,25000,3
16788,1,Tellapur,675,10000,1
16790,3,Alwal,1400,14000,2
16792,2,Kondapur,1400,25000,3
16793,2,Nizampet,1200,11000,2
16794,2,Qutub Shahi Tombs,1200,15000,3
16796,2,Chanda Nagar,1300,16500,2
16797,2,Nizampet,1200,12500,2
16799,2,Nizampet,1100,11000,2
16801,2,Nizampet,1100,11000,2
16809,2,Kukatpally,1050,13000,2
16810,3,Bandlaguda,1666,13000,3
16813,2,Kothapet,770,10000,2
16814,2,Hafeezpet,850,13000,2
16816,2,Nizampet,1200,12000,2
16818,2,Hafeezpet,1130,17500,2
16825,2,Mallampet,850,10500,2
16828,2,Miyapur,1100,18000,2
16831,2,Nanakramguda,1450,25000,3
16835,3,Madinaguda,1950,25000,3
16841,2,Kukatpally,1000,15000,2
16842,2,Kukatpally,1000,15000,2
16844,2,A. S. Rao Nagar,800,13000,2
16848,2,Manikonda,950,17000,2
16849,2,Kukatpally,1050,14000,2
16854,1,Ramachandra Puram,835,6000,1
16864,2,Ramachandrapuram,650,7000,1
16867,2,Ramachandrapuram,700,8000,2
16870,2,Ramachandrapuram,1440,8500,2
16871,2,Ramachandrapuram,900,8000,2
16874,2,Jillalguda,1100,8500,2
16875,2,Attapur,1350,12000,2
16877,3,Hafeezpet,1650,25000,3
16878,2,Hafeezpet,1200,17000,2
16885,2,Moula Ali,900,10000,2
16889,2,Kukatpally,1000,13000,2
16899,2,Toli Chowki,1050,16500,2
16900,3,Nalagandla,1600,25000,3
16901,2,Kukatpally,1120,14000,2
16902,2,Nagaram,1600,6000,2
16904,2,Kukatpally,850,13000,2
16908,2,Nanakaramguda,1199,26000,3
16909,2,Ramachandrapuram,800,11500,2
16910,2,Chanda Nagar,1500,19500,3
16911,2,Miyapur,1050,11000,2
16919,2,Musheerabad,800,11500,2
16920,2,Adikmet,680,12000,2
16921,3,Sanath Nagar,1620,30000,3
16923,1,Pragathi Nagar,700,8500,1
16925,2,Nagole,1000,11000,2
16927,2,Nagole,1000,11000,2
16929,1,Kukatpally,1200,16000,2
16930,2,Borabanda,1050,16000,2
16932,3,Yousufguda,1450,22000,3
16940,2,Puppalguda,1000,16000,2
16945,3,Attapur,2200,25000,3
16948,3,Gopanpally,1779,30000,3
16952,3,Kondapur,1850,26000,3
16954,2,Chikkadpally,1360,25000,3
16955,2,Nizampet,800,7000,2
16959,2,Kukatpally,1000,10000,2
16962,2,Kukatpally,1200,18000,2
16976,1,Ramachandra Puram,750,6500,1
16981,2,Chanda Nagar,1000,9000,2
16993,3,Nanakramguda,1650,30000,3
16995,3,Narsingi,1905,30000,3
16997,2,Jillelaguda,900,8500,2
16999,2,Serilingampally,2200,20000,3
17004,2,Tarnaka,1400,15000,3
17006,2,Manikonda,1300,16000,3
17007,1,Vanasthalipuram,650,5500,1
17009,3,Serilingampally,1521,18000,3
17010,3,Serilingampally,1521,18000,3
17011,2,Quthbullapur,1250,15000,2
17012,2,LB Nagar,1150,15000,2
17013,2,Ramachandrapuram,1000,11000,2
17014,2,Hafeezpet,1500,17000,3
17015,3,Bolarum,1800,21000,3
17017,2,Moula Ali,1000,8000,2
17018,2,Pragathi Nagar,1200,12000,2
17019,2,Serilingampalle ,850,11000,2
17022,2,Chandanagar,1100,16000,2
17030,2,Attapur,950,13000,3
17032,2,Attapur,950,13000,3
17033,4,Nizampet,2015,28000,4
17034,2,Secunderabad,1200,17000,2
17037,2,Puppalguda,1200,16000,2
17039,2,kukatpally,950,11000,2
17042,2,Quthbullapur,880,8000,2
17046,3,Nizampet,1500,16000,3
17047,2,Moosapet,1150,15500,2
17048,3,Borabanda,1750,22000,3
17050,2,Puppalaguda,1155,16000,2
17051,2,Alwal,1300,10000,2
17052,2,Alwal,1300,10000,2
17053,3,Gachibowli,1443,30000,3
17056,3,Narsingi,2055,27000,3
17059,2,Nizampet,1500,18000,3
17062,1,Boduppal,400,6000,1
17067,3,Kukatpally,1380,25000,3
17071,2,Miyapur,1220,18000,2
17075,2,Borabanda,1400,18000,2
17085,2,Masab Tank,1050,15000,2
17086,2,Nizampet,1275,15000,2
17087,3,Kondapur,1660,28000,3
17093,2,Kukatpally,965,9500,2
17094,2,Kukatpally,965,9500,2
17095,2,Dilsukhnagar,1000,10000,2
17098,2,Chanda Nagar,1000,13000,2
17102,3,Kukatpally,1570,26000,3
17105,3,Kompally,1500,18000,3
17114,3,Sainikpuri,1200,13000,3
17115,1,Malkajgiri,400,6500,1
17116,2,Kukatpally,1200,15000,3
17117,3,Neknampur,1612,22000,3
17122,3,Kukatpally,1600,18000,3
17123,2,Gajularamaram,966,11000,2
17135,2,Badangpet,1200,8000,2
17137,2,Badangpet,1200,8000,2
17138,1,Badangpet,600,5500,1
17141,1,Hafeezpet,900,9500,1
17147,2,Madhapur,1100,20000,2
17151,2,Kukatpally,1280,14000,2
17155,2,Kukatpally,1400,19000,3
17169,2,Nizampet,1200,14000,2
17173,2,Kukatpally,900,12500,2
17176,2,Kukatpally,950,16000,2
17179,2,Kukatpally,950,16000,2
17181,2,Himayatnagar,1500,25000,3
17185,3,Ameerpet,1475,25000,3
17186,2,Old Bowenpally,1350,14500,3
17187,2,Toli Chowki,1500,14000,3
17188,2,Bachupally,1500,12000,3
17189,2,Tarnaka,1200,14000,2
17191,3,Kukatpally,1440,22000,3
17192,2,Kukatpally,1000,13000,2
17194,2,Nanakaramguda,1198,30000,3
17196,3,Hafeezpet,1500,15000,3
17197,1,Tellapur,650,8500,1
17201,2,Kokapet,1155,16000,2
17203,3, Kukatpally,1525,22000,3
17204,3,Kothapet,1350,18000,3
17205,2,Vanasthalipuram,700,8500,2
17207,2,Kukatpally,800,13000,2
17210,2,Kukatpally,1040,15500,2
17213,2,Kukatpally ,1064,15000,2
17218,2,Hastinapuram,1150,13500,2
17220,2,Hastinapuram,1150,13500,2
17222,3,Sanjeeva Reddy Nagar,1750,25000,3
17224,2,Madhapur,1000,18000,2
17225,2,Kukatpally,1000,16000,2
17229,2,Nizampet,1150,10000,2
17231,3,Kukatpally ,1530,18000,3
17236,3,Manikonda,1670,22000,3
17238,2,Begumpet,980,18000,2
17239,2,Nizampet,1200,13000,2
17246,3,Madhapur,2345,27500,3
17247,2,Sanath Nagar,1250,14000,2
17252,2,Padmarao Nagar,1000,10000,2
17254,1,Miyapur,800,10000,2
17256,2,Miyapur,1312,15000,2
17261,2,Moula Ali,600,9500,2
17263,2,Moula Ali,600,9500,2
17265,2,Kapra,700,10000,2
17266,1,Mallapur,400,6000,1
17271,3,Kukatpally,1400,15000,3
17273,2,Chanda Nagar,1200,12000,2
17274,2,Ramachandra Puram,1000,10000,2
17275,1,Borabanda,600,10000,1
17276,2,Nizampet,1000,14000,2
17281,2, Chanda Nagar,1180,13000,2
17286,3,Kukatpally,1100,15000,2
17290,2,Miyapur,1070,11000,2
17291,2,Chanda Nagar,1240,15000,2
17294,1,Beeramguda,800,6500,1
17298,2,Miyapur ,1500,17000,3
17300,2,Puppalaguda,1178,17000,2
17307,2,Sanath Nagar,1050,14000,2
17309,2,Serilingampally,1500,15000,3
17310,2,Kukatpally,1150,11000,2
17312,3,Kukatpally,1500,16000,3
17318,1,Bowenpally,1000,10000,2
17320,2,Kukatpally,1300,18000,3
17321,2,Boduppal,1200,10000,2
17322,3,Kondapur,1650,30000,3
17325,3,Kondapur,1550,29000,3
17326,2,Madhapur,750,20000,2
17327,2,Nizampet,1000,12000,2
17329,2,Nizampet,1200,10000,2
17332,2,Nizampet,1220,14500,2
17335,2,Manikonda,1250,20000,3
17346,3,Madhapur,1465,25000,3
17347,2,Gopanapalli,1300,20000,2
17348,3,Nizampet,1500,16000,3
17350,2,Miyapur,1000,13000,2
17351,2,Nizampet,1050,10000,2
17355,2,Kukatpally,1600,13000,2
17356,2,Manikonda,950,18000,2
17368,3,Kukatpally,1700,30000,3
17369,2,Kukatpally,1035,17000,2
17370,2,Bandlaguda Jagir,1071,8000,2
17372,2,Kukatpally,1000,12000,2
17373,2,Serilingampalle ,1000,12000,2
17381,3,Pragati Nagar,2300,22000,3
17383,3,Nizampet,1800,13000,3
17396,2,Nizampet,1220,15000,2
17397,3,Ramanthapur,1800,25000,3
17401,2,Gajularamaram,1450,14000,3
17402,3,Pocharam,1360,15000,3
17403,2,Nagaram,1080,7000,2
17414,2,Miyapur,900,15000,2
17415,2,Miyapur,700,7000,2
17416,3,Kukatpally,1400,25000,3
17418,2,Dilsukhnagar,1500,10000,2
17419,2,Sainikpuri,1127,12000,2
17422,2,Serilingampally,725,14000,2
17425,2,Himayatnagar,1200,20000,3
17426,2,Kondapur,1220,22000,3
17427,2,Kukatpally,1100,10000,2
17432,3,Miyapur,1490,20000,3
17433,3,Kompally,1650,15000,3
17436,2,Chanda Nagar,1200,12500,2
17439,2,A. S. Rao Nagar,1282,18000,3
17441,2,Nizampet,1140,11000,2
17442,3,Kismatpur,1440,11000,3
17445,2,Kukatpally,1100,15000,2
17453,2,Miyapur,1050,17000,2
17456,2,Kukatpally,1050,13500,2
17460,2,Kukatpally,1000,11000,2
17463,2,Pragathi Nagar,600,9500,2
17466,2,Nizampet,1350,15000,2
17468,2,Madeenaguda,1000,13000,2
17469,2,Nizampet,1300,14000,2
17471,1,Dilsukhnagar,600,5000,1
17472,1,Dilsukhnagar,600,5000,1
17473,3,Serilingampally,1515,20000,3
17475,2,Bolarum,1020,12500,2
17479,2,Kukatpally,900,11000,2
17480,2,Kavadiguda,1410,27500,3
17484,2,Boduppal,1200,8000,2
17485,3,Mehdipatnam,2000,28000,3
17490,2,Jeedimetla,1250,12000,2
17491,2,Toli Chowki,1147,16000,3
17492,4,Shamshabad,3000,40000,4
17493,4,Shamshabad,3000,40000,4
17499,2,Jeedimetla,1625,15000,3
17500,2,Uppal,1200,16000,3
17504,2,Nanakaramguda,1260,17500,2
17505,3,Manikonda,1400,18000,3
17506,2,Moti Nagar,1000,15000,2
17508,3,Chanda Nagar,1350,17000,3
17509,2,Chanda Nagar,1050,15000,2
17510,2,Alwal,1000,12000,2
17512,2,Toli Chowki,1100,11500,2
17521,2,Old Bowenpally,800,9000,2
17528,2,Pragathi Nagar,1000,12000,2
17532,1,Borabanda,500,10000,1
17538,2,Shaikpet,1050,10000,2
17540,2,Kukatpally,1137,20000,2
17542,1,Shaikpet,500,8000,1
17545,2,Vanasthalipuram,1000,12000,2
17554,3,Hafeezpet,1600,20000,3
17556,3,Hafeezpet,1600,20000,3
17562,2,Toli Chowki,1138,13000,2
17564,2,Bowenpally,1200,11000,2
17565,2,Rodamestri Nagar,800,8000,2
17566,3,Kukatpally,950,15000,2
17567,3,Kukatpally,1850,22000,3
17568,2,Habsiguda,1100,15000,3
17569,2,Miyapur,1017,20000,2
17576,2,Kukatpally,900,14000,2
17582,2,Kukatpally ,1250,16000,2
17584,3,Chanda Nagar,1535,23000,3
17585,2,Nagaram,1330,7000,2
17587,2,Miyapur,1350,16000,2
17588,2,Hafeezpet,1296,15000,2
17595,2,Toli Chowki,918,14000,2
17601,3,Toli Chowki,1500,20000,3
17604,2,Chanda Nagar,1200,14000,2
17616,2,Hastinapuram,900,10000,2
17617,2,Pragathi Nagar,1200,14000,2
17619,2,Pragathi Nagar,1200,14000,2
17622,2,Alwal,900,8000,2
17623,2,Kukatpally,1800,14000,2
17624,2,Kukatpally,1185,16000,2
17625,2,Bolarum,1000,8500,2
17626,2,Kukatpally,1000,15000,2
17633,1,Chanda Nagar,500,7500,1
17636,3,Saroornagar,1465,14000,3
17641,3,Bolarum,1500,14500,3
17645,2,Nizampet,1200,14000,2
17648,2,Madeenaguda,1175,12500,2
17651,3,Pragathi Nagar,1600,18000,3
17668,3,Ameenpur,1700,12000,3
17669,2,Puppalaguda,900,15000,2
17671,1,Uppal,650,6500,1
17673,2,Chanda Nagar,1190,18000,2
17674,2,Quthbullapur,1000,10000,2
17675,2,Chanda Nagar,731,10000,2
17676,2,New Nallakunta,1000,15000,2
17678,2,Quthbullapur,1020,10000,2
17686,2,Kondapur,1000,19000,2
17691,2,Madhapur,1500,30000,3
17692,2,Krishna Reddy Pet,1500,15000,3
17693,2,Hafeezpet,1125,18000,2
17698,2,Pragathi Nagar,1150,15000,2
17702,3,Manikonda,1600,18000,3
17703,3,Manikonda,1600,18000,3
17705,3,Narsingi,1610,25000,3
17714,3,Manikonda,1384,27500,3
17716,2,Kondapur,1350,20000,3
17722,2,Borabanda,1050,19000,2
17726,2,Borabanda,1050,19000,2
17731,3,Kohtaguda,1900,23000,3
17733,2,Kukatpally,1085,12000,2
17736,2,Hafeezpet,900,10000,2
17738,2,Miyapur,1050,14000,2
17739,1,Gachibowli,425,10000,1
17740,3,Manikonda,1826,27000,3
17746,3,Kondapur,1500,24000,3
17747,2,Adibatla,1004,15000,2
17748,2,Miyapur,1400,24000,3
17749,2,Pragathi Nagar,1406,11000,2
17751,2,Medipally,1350,6000,2
17755,2,Kukatpally,1100,12000,2
17758,3,Nizampet,1650,15000,3
17768,2,Nizampet,1150,20000,2
17769,2,Nizampet,1015,15000,2
17770,2,Madhapur,800,20000,2
17771,2,Kukatpally,1075,15000,2
17774,2,Kukatpally,1000,13000,2
17775,2,Bharat Heavy Electricals Limited,800,15000,2
17776,2,Sanjeeva Reddy Nagar,1000,12600,2
17779,2,Pragathi Nagar,1515,18000,3
17786,3,Banjara Hills,1400,20000,3
17787,3,Banjara Hills,1400,20000,3
17794,2,Kukatpally,1000,15000,2
17798,3,Manikonda,1695,25000,3
17804,2,Osman Nagar,1100,8000,2
17811,2,Saroornagar,1250,12000,2
17816,2,Nizampet,700,12000,2
17829,3,Kothaguda,1600,25000,3
17831,2,Miyapur,1050,14000,2
17833,2,Nagole,1250,13000,2
17834,2,Hakimpet,1250,15000,3
17836,1,Basheer Bagh,405,9000,1
17838,2,Kukatpally,900,13500,2
17841,2,Kukatpally,1200,10000,2
17847,1,Banjara Hills,800,12000,2
17852,3,Kondapur,1670,25600,3
17854,2,Kothaguda,1100,16000,2
17859,1, Chanda Nagar,550,7500,1
17860,2, Chanda Nagar,1000,9500,2
17862,3,Kukatpally,1650,22000,3
17864,2,Nizampet,1100,11000,2
17865,2,Kukatpally ,840,15000,2
17875,1,Toli Chowki,1050,9000,2
17877,3,Pragathi Nagar,1190,14500,2
17882,1,Kukatpally,500,9000,1
17884,2,Kukatpally,1150,15000,2
17887,2,Kondapur,650,16000,2
17890,2,Miyapur,1000,12500,2
17891,1,Kukatpally,450,10000,1
17892,1,Kukatpally,450,10000,1
17893,2,Nizampet,1500,19000,3
17894,2,Gachibowli,700,15000,2
17897,2,Kismatpur,2250,10000,2
17899,2,Miyapur,1100,13000,2
17900,2,Dilsukhnagar,800,11000,2
17904,2,Nizampet,950,11000,2
17911,2,Zamistanpur,1010,16000,2
17916,2,Langar Houz,1500,12500,3
17919,2,Nizampet,1100,15000,2
17920,1,Kapra,500,5500,1
17921,1,Trimulgherry,500,8000,1
17922,3,Manikonda,1620,24000,3
17924,2,Kukatpally,1100,13000,2
17928,3,Nizampet,1300,15000,3
17931,2,Miyapur,1120,17500,2
17934,2,Kukatpally,1400,20000,3
17937,2,Madinaguda,1080,17000,3
17942,3,Chanda Nagar,1240,20000,3
17946,2,Pocharam,1200,12500,2
17956,2,Miyapur,980,14000,2
17957,2,Toli Chowki,950,10500,2
17958,2,Kondapur,1100,20000,2
17961,2,Miyapur,1870,20000,3
17964,3,Hitech City,1300,25000,3
17969,3,Hafeezpet,1800,30000,3
17978,2,Kondapur,1200,15000,2
17979,3,Kukatpally,1600,18000,3
17980,3,Chanda Nagar,1645,25000,3
17981,2,Miyapur,1400,17500,3
17982,2,Qutub Shahi Tombs,1200,16000,3
17983,2,Miyapur,1150,14000,2
17984,3,Nizampet,1500,10000,3
17988,2,Pragathi Nagar,1000,11500,2
17989,2,Kavadiguda,950,12000,2
17990,2,Chanda Nagar,1350,12000,2
17991,2,Chanda Nagar,1000,14000,2
17992,2,Kothapet,915,9000,2
17994,2,Toli Chowki,1500,11000,3
17995,2,Hydershakote,1111,15000,2
17996,2,Bandlaguda Jagir,1200,12000,2
17997,2,Hydershakote,1111,15000,2
17998,2,Bandlaguda Jagir,1200,12000,2
17999,2,Nizampet,1060,11000,2
18001,2,Mehdipatnam,1750,25000,3
18004,2,Manikonda,1165,18000,2
18006,3,Kothapet,2000,25000,3
18007,3,Nallakunta,1500,22000,3
18008,1,Attapur,750,10000,1
18011,1,Quthbullapur,400,5000,1
18017,2,Nizampet,1133,9500,2
18018,2,Manikonda Jagir,950,17000,2
18021,2,Nagaram,1000,8000,2
18023,2,Hyderguda,950,13000,2
18031,2,Kukatpally,1100,9500,2
18033,2,Hydershakote,1300,9000,2
18034,2,Pragathi Nagar,1360,15000,3
18040,2,Shaikpet,800,8000,2
18041,2,Saidabad,1200,12000,2
18048,1,Hafeezpet,400,7500,1
18049,2,Miyapur,1000,14000,2
18059,2,Nizampet,1165,12000,2
18061,2,Nizampet,1050,12000,2
18066,1,Khajaguda,750,8000,1
18071,2,Nizampet,1200,15000,2
18074,2,Nizampet,900,10000,2
18075,2,Pragathi Nagar,1100,13000,2
18083,2,Pragathi Nagar,1050,12500,2
18085,2,Chanda Nagar,1075,12000,2
18095,2,Pragathi Nagar,1000,11000,2
18105,3,Kokapet,1800,25000,3
18107,1,Pragathi Nagar,400,7500,1
18114,2,New Nallakunta,1200,13000,2
18119,2,Hastinapuram,1000,8500,2
18120,2,Nizampet,1050,10000,2
18121,2,Shaikpet,800,10000,2
18123,2,Shaikpet,800,10000,2
18130,1, Nizampet,1050,9000,2
18132,1,Erragadda,500,5500,1
18135,2,Kukatpally,1400,20000,3
18138,3,Hitec City,1565,30000,3
18143,2,Sainikpuri,1650,20000,3
18148,2,Somajiguda,1000,15000,2
18153,3,Hafeezpet,1800,26000,3
18160,2,Bharat Heavy Electricals Limited,1500,15000,3
18164,2,Kukatpally,1200,17500,2
18165,2,Kukatpally,1200,17500,2
18166,2,Sainikpuri,1650,15000,3
18167,2,Nizampet,1050,10500,2
18170,2,Nizampet,985,10000,2
18172,2,Bharat Heavy Electricals Limited,1000,13000,2
18175,2,Nizampet,1250,12000,2
18176,2,Toli Chowki,1400,16000,2
18189,2,Kompally,1200,15000,2
18190,2,Kukatpally,900,12000,2
18192,1,Kukatpally,1250,10000,2
18201,2,Gajularamaram,1300,12000,3
18204,2,Nizampet,1000,8500,2
18207,2, Chanda Nagar,800,16000,2
18212,2,Miyapur,1400,16000,3
18215,2,Beeramguda,1260,10000,2
18216,2,Manikonda,1400,23000,3
18218,2,Dilsukhnagar,1000,14000,2
18224,3,Kondapur,2075,30000,3
18225,1,Miyapur,850,8000,1
18232,2,Mehdipatnam,1200,11000,3
18234,2,Malkajgiri,835,9750,2
18235,2,Miyapur,1200,15000,2
18238,3,Ramachandra Puram,2000,15000,3
18240,2,Mehdipatnam,1060,15000,2
18244,3,Nallagandla,1700,30000,3
18253,2,Quthbullapur,1100,14000,2
18254,3,Nizampet,1500,16000,3
18256,3,Kapra,1100,14000,3
18260,4,Nizampet,2025,25000,3
18261,2,Gajularamaram,1535,20000,3
18262,2,Mehdipatnam,1080,15000,2
18263,1,Balkampet,1800,7000,2
18264,2,Kondapur,1100,26000,3
18269,2,HITEC City,1340,28000,3
18270,2,HITEC City,1340,28000,3
18273,2,Kukatpally,1150,13000,2
18281,2,Pragathi Nagar,950,12000,2
18289,2,Shaikpet,1600,23000,3
18291,2,Shaikpet,1600,23000,3
18293,3,Bachupally,1500,13000,3
18295,2,Kukatpally,1475,18000,3
18300,2,Gachibowli,1381,18000,2
18308,2,Kukatpally,1050,14000,2
18311,3,Kompally,2000,14000,3
18312,3,Kompally,2000,14000,3
18315,2,"Kukatpally,",1600,19000,3
18317,2,Nizampet,1050,12000,2
18318,2,Nizampet,1150,10000,2
18320,2,Miyapur,750,15000,2
18321,2,Miyapur,1550,17000,3
18322,3,Kukatpally,1650,18000,3
18323,3,Hafeezpet,1550,20000,3
18324,2,Nizampet,1000,11000,2
18332,1,Jubilee Hills,800,10000,1
18335,1,Jubilee Hills,800,10000,1
18336,1,Kothapet,500,6500,1
18337,2,Miyapur,1276,17000,2
18344,2,Manikonda,1153,18000,2
18345,2,Miyapur,1115,13000,2
18346,2,Miyapur,1100,12000,3
18349,2,Chandanagar,1200,18000,2
18350,2,Pragathi Nagar,1200,12000,2
18352,3,Pragathi Nagar,1600,15000,3
18353,2,Serilingampally,1037,16000,2
18356,2,Nizampet,1104,14500,2
18358,2,Kukatpally,1500,19000,3
18361,2,Bandlaguda Jagir,1050,12000,2
18365,1,Manikonda,600,8500,1
18366,2,Toli Chowki,800,10000,2
18373,2,Nizampet,1550,11000,2
18377,2,Hafeezpet,1200,11000,2
18378,1,Hafeezpet,600,9000,1
18379,1,Pragathi Nagar,600,8000,1
18381,1,Kukatpally,1000,12500,2
18384,1,Chanda Nagar,400,8500,1
18386,1,Vanasthalipuram,500,6500,1
18387,2,Bharat Heavy Electricals Limited,1000,12000,2
18388,3,Manikonda,2000,25000,3
18395,3,Toli Chowki,1800,22000,3
18400,2,Toli Chowki,800,14000,2
18401,2,Nizampet,850,10000,2
18402,2,Moosapet,800,9500,2
18408,2,Toli Chowki,1800,14000,3
18411,2,Nizampet,1050,10000,2
18413,2,Kukatpally,950,12000,2
18418,2,Nizampet,1200,11000,2
18422,2,Gachibowli,1200,20000,2
18426,2,Chanda Nagar,1200,15000,2
18429,3,Madeenaguda,1610,25000,3
18430,3,Nizampet,1573,20000,3
18434,2,Sanjeeva Reddy Nagar,1300,25000,3
18444,3,Hitec City,1650,28000,3
18458,2,Chanda Nagar,1050,15000,2
18459,2,Chanda Nagar,1050,15000,2
18460,3,Nizampet,1000,16000,3
18462,1,Begumpet,1500,20000,2
18463,3,Gajularamaram,1600,15000,3
18464,2,Kukatpally,1100,12500,2
18467,3,Madhapur,1550,25000,3
18468,3,Madhapur,1500,23000,3
18472,3,Kondapur,1600,28000,3
18474,2,Miyapur,1045,17500,2
18478,1,Kukatpally,450,5500,1
18481,2,Saroornagar,850,10000,2
18483,1,Quthbullapur,500,7500,1
18485,1,Borabanda,500,7000,1
18488,3,Nalagandla,1600,24000,3
18489,3,Hitec City,2100,40000,4
18491,2,Sainikpuri,976,8000,2
18493,2,Madhapur,1500,22500,3
18501,2,Adibatla,1185,10500,2
18504,2,Kukatpally,1500,22000,3
18505,2,Quthbullapur,1000,7000,1
18507,3, Kondapur,1800,30000,3
18515,3,Manikonda,1500,14000,3
18520,3,Annojiguda,1360,12000,3
18528,4,Beeramguda,2450,20000,3
18529,2,Pocharam,1260,15000,2
18532,2,Kukatpally,925,13000,2
18535,2,Ramanthapur,800,13000,2
18536,2,Pragati Nagar,1145,12000,2
18537,2,Boduppal,1500,9500,2
18540,1,Jillelaguda,1000,7000,1
18541,1,Erragadda,1150,10000,2
18550,2,Jillelaguda,1500,10000,2
18556,3,Kondapur,1900,26000,3
18558,2,Miyapur,900,10500,2
18560,1,Kukatpally,700,9000,1
18566,2,Chanda Nagar,950,12500,2
18567,3,Hafeezpet,1600,28000,3
18574,2,Sanjeeva Reddy Nagar,1000,16000,2
18579,2,Hafeezpet,685,9000,2
18580,1,Ramachandra Puram,500,6000,1
18581,3,Madhapur,1500,25000,3
18582,2,Kukatpally,1050,15000,2
18585,2,Pragathi Nagar,1110,12000,2
18586,2,Tarnaka,1000,10000,2
18587,3,Nizampet,1200,17000,3
18588,2,Uppal,850,11000,2
18594,3,Kukatpally,1500,15000,3
18595,3,Kondapur,2500,25000,3
18603,2,Nizampet,1200,12000,2
18604,2,Madhapur,1600,26000,3
18605,2,Kistareddypet,1200,8000,2
18606,2,Kistareddypet,1200,8000,2
18610,2,Miyapur,1100,16500,2
18611,2,Vanasthalipuram,900,9000,2
18612,2,Nizampet,1135,15000,2
18614,3,Hafeezpet,1680,19000,3
18619,3,Upparpally,1700,18000,3
18622,2,Kukatpally,800,14000,2
18624,2,Manikonda,1000,12000,2
18626,2,Amberpet,1150,14000,2
18627,2,Manikonda,1000,12000,2
18629,2,Amberpet,1150,14000,2
18639,3,Madhapur,1400,25000,3
18640,3,Pocharam,1600,15000,3
18643,4,Madhapur,2200,35000,4
18646,2,Madhapur,1200,20000,2
18652,2,Puppalaguda,1210,17000,2
18660,2,Kukatpally,1050,17000,2
18663,3, Madhapur,1700,25000,3
18664,3,Chintalmet,1650,15000,3
18665,2,Peeranchuruvu,1350,12000,3
18666,3,Pragathi Nagar,1650,18000,3
18668,3,Borabanda,1200,14000,2
18673,3,Kothaguda,1700,22000,3
18680,2,Kukatpally,1500,17000,3
18684,1,Kushaiguda,600,4700,1
18688,2,Puppalguda,1300,16500,3
18691,2,Puppalguda,1300,16500,3
18698,1,Kukatpally,550,9000,1
18701,2,Gopanpally,1174,18000,2
18713,2,Nizampet,1225,15000,2
18717,2,Puppalaguda,1350,16000,3
18719,1,Madhapur,1000,15000,2
18722,3,Miyapur,1460,20000,3
18724,2,Nizampet,910,10000,2
18727,2,Pragathi Nagar,1540,18000,3
18729,3,Ameenpur,1320,7500,2
18731,2,Bachupally,1080,10000,2
18732,2,Bachupally,1080,10000,2
18738,1,Kukatpally,1200,16000,2
18740,2,Puppalguda,1425,14500,3
18742,1,Manikonda,650,9000,1
18744,2,Gachibowli ,1300,20000,2
18746,2,Manikonda,1000,18000,2
18757,2,Kavadiguda,950,15000,2
18758,2,Nagole,980,15000,2
18764,2,Manikonda Jagir,660,10500,2
18765,3,Annojiguda,1360,15000,3
18767,1,Kompally,600,7000,1
18768,2,Pragathi Nagar,1250,10000,2
18769,3,Gachibowli,1775,30000,3
18770,2,Kukatpally,950,10000,2
18773,2,Chanda Nagar,1590,23000,3
18774,2,Gachibowli,1750,20000,3
18780,3,Miyapur,1400,22000,3
18781,2,Hyderabad,1245,18500,2
18782,2,Medipally,1300,10000,3
18787,2,West Marredpally,900,15000,2
18791,2,Kothapet,1100,13000,2
18793,3,Manikonda,1500,16000,3
18796,4,Kukatpally,2035,38000,4
18799,2,Borabanda,1800,12000,2
18800,2,Chanda Nagar,700,9000,2
18802,3,Serilingampalle,1400,20000,3
